timestamp,basefee_wei,basefee_gwei,block_number
2022-07-01 09:34:17,9024051652,9.024051652,0xe5b9cc
2022-07-01 09:34:22,10151998607,10.151998607,0xe5b9cd
2022-07-01 09:35:02,11420730673,11.420730673,0xe5b9ce
2022-07-01 09:35:11,12847555853,12.847555853,0xe5b9cf
2022-07-01 09:35:20,14452489921,14.452489921,0xe5b9d0
2022-07-01 09:35:50,15571228538,15.571228538,0xe5b9d1
2022-07-01 09:36:07,16749916786,16.749916786,0xe5b9d2
2022-07-01 09:36:16,15932447061,15.932447061,0xe5b9d3
2022-07-01 09:36:22,15350169454,15.350169454,0xe5b9d4
2022-07-01 09:36:51,17267884804,17.267884804,0xe5b9d5
2022-07-01 09:36:53,16209292092,16.209292092,0xe5b9d6
2022-07-01 09:36:55,14590573644,14.590573644,0xe5b9d7
2022-07-01 09:37:01,12972995655,12.972995655,0xe5b9d8
2022-07-01 09:37:06,12113548207,12.113548207,0xe5b9d9
2022-07-01 09:37:19,13626718945,13.626718945,0xe5b9da
2022-07-01 09:37:30,15270126386,15.270126386,0xe5b9db
2022-07-01 09:37:43,14985729796,14.985729796,0xe5b9dc
2022-07-01 09:38:48,16856768338,16.856768338,0xe5b9dd
2022-07-01 09:38:54,18588190343,18.588190343,0xe5b9de
2022-07-01 09:38:57,16998230369,16.998230369,0xe5b9df
2022-07-01 09:39:12,15678860308,15.678860308,0xe5b9e0
2022-07-01 09:39:29,17425577590,17.42557759,0xe5b9e1
2022-07-01 09:39:36,16480436334,16.480436334,0xe5b9e2
2022-07-01 09:39:45,15659752768,15.659752768,0xe5b9e3
2022-07-01 09:40:37,17615786222,17.615786222,0xe5b9e4
2022-07-01 09:40:40,18089005839,18.089005839,0xe5b9e5
2022-07-01 09:41:12,19496949288,19.496949288,0xe5b9e6
2022-07-01 09:41:26,18854308596,18.854308596,0xe5b9e7
2022-07-01 09:41:34,18508205574,18.508205574,0xe5b9e8
2022-07-01 09:41:41,16437399078,16.437399078,0xe5b9e9
2022-07-01 09:41:43,15556319038,15.556319038,0xe5b9ea
2022-07-01 09:42:00,15840557779,15.840557779,0xe5b9eb
2022-07-01 09:42:16,16350554305,16.350554305,0xe5b9ec
2022-07-01 09:42:25,15617909969,15.617909969,0xe5b9ed
2022-07-01 09:42:28,13665671223,13.665671223,0xe5b9ee
2022-07-01 09:42:41,15045349433,15.045349433,0xe5b9ef
2022-07-01 09:42:44,13541365878,13.541365878,0xe5b9f0
2022-07-01 09:42:49,12679133060,12.67913306,0xe5b9f1
2022-07-01 09:43:00,12827749721,12.827749721,0xe5b9f2
2022-07-01 09:43:04,13444156168,13.444156168,0xe5b9f3
2022-07-01 09:43:25,12681470085,12.681470085,0xe5b9f4
2022-07-01 09:43:37,14264680291,14.264680291,0xe5b9f5
2022-07-01 09:43:44,13497606143,13.497606143,0xe5b9f6
2022-07-01 09:43:54,12971717475,12.971717475,0xe5b9f7
2022-07-01 09:44:12,13588326011,13.588326011,0xe5b9f8
2022-07-01 09:44:20,11948968535,11.948968535,0xe5b9f9
2022-07-01 09:44:46,13439825019,13.439825019,0xe5b9fa
2022-07-01 09:45:01,13086144488,13.086144488,0xe5b9fb
2022-07-01 09:45:57,14721179179,14.721179179,0xe5b9fc
2022-07-01 09:46:10,16559608246,16.559608246,0xe5b9fd
2022-07-01 09:46:19,15780291141,15.780291141,0xe5b9fe
2022-07-01 09:46:29,14904020911,14.904020911,0xe5b9ff
2022-07-01 09:46:31,13041018298,13.041018298,0xe5ba00
2022-07-01 09:46:48,14380346249,14.380346249,0xe5ba01
2022-07-01 09:47:05,14336326233,14.336326233,0xe5ba02
2022-07-01 09:47:23,15261078628,15.261078628,0xe5ba03
2022-07-01 09:47:26,14823377576,14.823377576,0xe5ba04
2022-07-01 09:47:45,15768241981,15.768241981,0xe5ba05
2022-07-01 09:47:51,14543677181,14.543677181,0xe5ba06
2022-07-01 09:48:33,16359623620,16.35962362,0xe5ba07
2022-07-01 09:48:45,16958355306,16.958355306,0xe5ba08
2022-07-01 09:49:01,17097259781,17.097259781,0xe5ba09
2022-07-01 09:49:15,16936608372,16.936608372,0xe5ba0a
2022-07-01 09:49:18,15665114352,15.665114352,0xe5ba0b
2022-07-01 09:49:29,15365255997,15.365255997,0xe5ba0c
2022-07-01 09:49:35,14192192839,14.192192839,0xe5ba0d
2022-07-01 09:49:48,14051173180,14.05117318,0xe5ba0e
2022-07-01 09:50:01,13599533815,13.599533815,0xe5ba0f
2022-07-01 09:50:25,15295986468,15.295986468,0xe5ba10
2022-07-01 09:50:37,14434030608,14.434030608,0xe5ba11
2022-07-01 09:50:44,13002921829,13.002921829,0xe5ba12
2022-07-01 09:50:51,12556870249,12.556870249,0xe5ba13
2022-07-01 09:51:20,14124548412,14.124548412,0xe5ba14
2022-07-01 09:51:45,15275833735,15.275833735,0xe5ba15
2022-07-01 09:51:50,14090671669,14.090671669,0xe5ba16
2022-07-01 09:52:06,14475949632,14.475949632,0xe5ba17
2022-07-01 09:52:14,14548036791,14.548036791,0xe5ba18
2022-07-01 09:52:23,13450251270,13.45025127,0xe5ba19
2022-07-01 09:52:31,12314032642,12.314032642,0xe5ba1a
2022-07-01 09:53:03,13851387691,13.851387691,0xe5ba1b
2022-07-01 09:53:21,15289410942,15.289410942,0xe5ba1c
2022-07-01 09:53:53,16605573267,16.605573267,0xe5ba1d
2022-07-01 09:53:58,18277365935,18.277365935,0xe5ba1e
2022-07-01 09:54:18,18181643715,18.181643715,0xe5ba1f
2022-07-01 09:54:22,16575675490,16.57567549,0xe5ba20
2022-07-01 09:54:23,14503716054,14.503716054,0xe5ba21
