scenario,mu,nu,H,avg_vault_balance,vault_balance_std,avg_deficit,deficit_std,time_underfunded_pct,time_overfunded_pct,max_deficit,max_surplus,avg_fee,fee_std,fee_cv,fee_95th_percentile,fee_99th_percentile,fee_volatility,l1_tracking_error,response_lag,overpayment_ratio,vault_utilization,insolvency_probability,insolvency_duration,fee_shock_frequency,var_95_deficit,deficit_correction_efficiency,l1_sensitivity,demand_elasticity_realized
May_2023_PEPE_Crisis,0.5,0.1,12,1009.107329365942,0.40009949015219726,-9.107329365942023,0.4000994901521973,0.0,100.0,-4.328077491203999,9.369636164924373,0.00045007532774598175,0.003647111785841416,8.103336399501133,4.6149400192186526e-05,0.011364179917801746,0.00012145895398237742,0.3129791482413772,0,19.856963201979877,1.009107329365942,0.0,0,0.0,-8.938099853437212,1.0,0.08528233232042784,0.0001439807314926797
Recent_Low_Fees,0.5,0.1,12,1008.7076085692883,0.38132330069770964,-8.7076085692882,0.3813233006977097,0.0,100.0,-4.0500063138148334,8.754029348660993,0.00045000887135581097,0.0036465732566054064,8.103336375611471,4.614258581542895e-05,0.0113625018937499,0.00012144102152361818,0.31303615742234725,0,15406.676272009343,1.0087076085692883,0.0,0,0.0,-8.749258921985723,1.0,0.08511622972611925,7.959455339906e-09
July_2022_Spike,0.5,0.1,18,1009.5629743570408,0.3636387608036216,-9.562974357040849,0.36363876080362156,0.0,100.0,-5.145624208068398,9.644059298175193,0.0004500241230204988,0.0036466968484422653,8.103336381094746,4.6144149707014035e-05,0.011362886998329175,0.00012144513610396494,0.3130525823568491,0,112.66914544671776,1.009562974357041,0.0,0,0.0,-9.570189189063303,1.0,0.0851317417467887,2.3135148714274844e-07
May_2022_UST_Crash,0.5,0.1,18,1008.7541178408728,0.3501100999816604,-8.754117840872816,0.3501100999816605,0.0,100.0,-4.7292134977840306,8.999739890380624,0.00045006170925225575,0.003647001428402455,8.10333639460615,4.614800376444074e-05,0.011363836050794175,0.00012145527879512022,0.31882480851302464,0,19.8169381619862,1.0087541178408728,0.0,0,0.0,-8.578784595259219,1.0,0.08262969002990907,3.3972088244525164e-05
May_2023_PEPE_Crisis,0.5,0.1,18,1008.8726268093561,0.41514403012213535,-8.872626809356097,0.41514403012213535,0.0,100.0,-4.037827062880638,9.137522628873057,0.00045007532774598175,0.003647111785841416,8.103336399501133,4.6149400192186526e-05,0.011364179917801746,0.00012145895398237742,0.3129791482413772,0,19.366488233510683,1.0088726268093562,0.0,0,0.0,-8.705935789540945,1.0,0.08528233232042784,0.000146467169773187
Recent_Low_Fees,0.5,0.1,18,1009.0543084794176,0.4065912796906274,-9.05430847941759,0.4065912796906274,0.0,100.0,-4.079713010832165,9.103458563794447,0.00045000887135581097,0.0036465732566054064,8.103336375611471,4.614258581542895e-05,0.0113625018937499,0.00012144102152361818,0.31303615742234725,0,16021.639144649289,1.0090543084794177,0.0,0,0.0,-9.09887057241981,1.0,0.08511622972611925,3.372937153670797e-06
July_2022_Spike,0.5,0.1,36,1011.0850071236443,0.556460478714349,-11.085007123644314,0.5564604787143491,0.0,100.0,-4.303793190702663,11.188791298898195,0.0005209613043795461,0.003936239753855291,7.555723852740405,6.283825890066134e-05,0.015452838728403126,0.00014522635119858292,0.2752880741636994,0,130.70616210244424,1.0110850071236444,0.0,0,0.0,-11.115353367955867,1.0,0.10789445828002224,0.00011665552836069496
May_2022_UST_Crash,0.5,0.1,36,1009.9262504327827,0.48552937737615204,-9.926250432782766,0.48552937737615215,0.0,100.0,-4.340730996786306,10.191105268927686,0.0005466964581592723,0.003995271691791718,7.308025563662518,7.568644115667954e-05,0.017536960813951914,0.0001544873176896531,0.2643733046762803,0,22.435874277836277,1.0099262504327826,0.0,0,0.0,-9.771260747296441,1.0,0.11400987879788256,8.510583377830389e-05
May_2023_PEPE_Crisis,0.5,0.1,36,1010.1121430384482,0.5390743227693641,-10.112143038448233,0.5390743227693642,0.0,100.0,-3.8314428005170384,10.393863256386453,0.0005551483976756017,0.004056976823306252,7.307914136639418,7.413857189313596e-05,0.018193631948244617,0.00015731897116601841,0.2575629113538678,0,22.02292731551965,1.010112143038448,0.0,0,0.0,-9.963348287851904,1.0,0.11972414449551419,8.43744388425758e-06
Recent_Low_Fees,0.5,0.1,36,1010.6759369819987,0.4862114662004674,-10.675936981998658,0.4862114662004674,0.0,100.0,-4.823571710235456,10.736507729428922,0.0005147873005700767,0.0038883209697191286,7.553257365543386,6.327581641701573e-05,0.015543986242478689,0.00014328069610662796,0.2753776396055848,0,18895.649262828098,1.0106759369819986,0.0,0,0.0,-10.73022043861929,1.0,0.10651802357411702,9.752955055456545e-08
July_2022_Spike,0.5,0.1,72,1014.8973152966361,0.9587878868782971,-14.897315296636043,0.9587878868782971,0.0,100.0,-4.42102822529273,15.070404253368793,0.00075244255962034,0.004622828127968937,6.143762163455345,0.00026618799550921974,0.02515678535340794,0.0002307767196388539,0.1707970409542111,0,176.0187989152153,1.014897315296636,0.0,0,0.0,-14.993218934152214,1.0,0.18980674788511892,1.1289745981573672e-08
May_2022_UST_Crash,0.5,0.1,72,1014.8328549627599,0.997075320645362,-14.832854962759859,0.997075320645362,0.0,100.0,-4.291447294733189,15.175332914702949,0.0007625755620764881,0.0046652973009021015,6.117816427526904,0.0002708644176888952,0.02587880815124866,0.00023475566936917176,0.17580395709562657,0,33.39924347606877,1.0148328549627599,0.0,0,0.0,-14.763196230338593,1.0,0.18723827126985867,3.588827226822162e-05
May_2023_PEPE_Crisis,0.5,0.1,72,1014.4872232179632,0.9596366046872488,-14.487223217963138,0.9596366046872487,0.0,100.0,-4.9701495768772475,14.840834358434222,0.0007814923303629104,0.0046868278205617515,5.99727935702872,0.00030841918889022615,0.02619614336839408,0.00024315425094490324,0.15908473522369626,0,31.43816616955205,1.0144872232179631,0.0,0,0.0,-14.42000756682138,1.0,0.2009721812370607,7.800964274443628e-09
Recent_Low_Fees,0.5,0.1,72,1015.2026627708387,0.9727951918445702,-15.202662770838772,0.9727951918445702,0.0,100.0,-4.713798034737238,15.341856014253722,0.000740609510032963,0.0045923965109439455,6.200833838522473,0.00024020637030679616,0.025191349380477162,0.00022639427032624393,0.17509768674351545,0,27000.621445446246,1.0152026627708388,0.0,0,0.0,-15.316385290717681,1.0,0.18559776444761494,1.7575159041943803e-05
July_2022_Spike,0.5,0.1,144,1019.959521325576,1.7366998321792988,-19.9595213255761,1.7366998321792986,0.0,100.0,-3.8494967012927646,20.290847126960216,0.0010553975474604227,0.0053937704730268364,5.110652839781308,0.0020483949467230856,0.03144099806724125,0.0003504348879042809,0.090728636150602,0,236.97519745457848,1.019959521325576,0.0,0,0.0,-20.1073065714557,1.0,0.29200774759661224,9.48851362124109e-06
May_2022_UST_Crash,0.5,0.1,144,1020.2942838423319,1.761471459313385,-20.294283842331982,1.7614714593133844,0.0,100.0,-4.065805968038148,20.794743153722266,0.0010448883838275551,0.005374161589483381,5.143287716336901,0.0018382977998376141,0.03126668794824063,0.00034657974656999155,0.10123069941115359,0,45.74281580260931,1.020294283842332,0.0,0,0.0,-20.372686681293892,1.0,0.2796914126507428,5.658709064880046e-07
May_2023_PEPE_Crisis,0.5,0.1,144,1019.4576683399047,1.6397121004570079,-19.45766833990479,1.6397121004570083,0.0,100.0,-4.076208832578459,19.947254785254017,0.001062324172417069,0.00539157648792652,5.075264808913511,0.002247462441081691,0.03113841210805205,0.00035350026081334626,0.08804110495482642,0,42.23061776960122,1.0194576683399046,0.0,0,0.0,-19.5163293165859,1.0,0.2948776117168514,7.15893333015109e-05
Recent_Low_Fees,0.5,0.1,144,1020.1161991122714,1.6930745067712063,-20.116199112271467,1.6930745067712065,0.0,100.0,-4.320679565973137,20.407227397949896,0.0010461049961775475,0.0053551596240533385,5.11914161926481,0.001988209126345883,0.031004036670992035,0.0003470723013154551,0.09136097444743452,0,35915.20527906337,1.0201161991122714,0.0,0,0.0,-20.202499166878304,1.0,0.2892493391352248,2.5004419429091823e-07
July_2022_Spike,0.5,0.1,288,1024.601685345999,2.4976264217454536,-24.60168534599887,2.4976264217454536,0.0,100.0,-4.488840974312552,25.138014490748674,0.0013592321818255426,0.005974524083786255,4.3955139995008485,0.007880361834033485,0.0339761971998933,0.00046797345382312583,0.0416268784530992,0,293.576039444865,1.024601685345999,0.0,0,0.0,-23.46480126316335,1.0,0.37872900123851516,0.00011202567005479596
May_2022_UST_Crash,0.5,0.1,288,1026.2219217494248,2.6127498542091416,-26.22192174942502,2.6127498542091416,0.0,100.0,-4.7804763886982755,26.930190689365645,0.0013326232430407913,0.005909850449564327,4.434749641676052,0.007230188783054425,0.033688037243115504,0.00045443421072226633,0.052903428273946784,0,59.25073332562134,1.0262219217494248,0.0,0,0.0,-25.369289780701376,1.0,0.35990096195008325,6.665589534832382e-07
May_2023_PEPE_Crisis,0.5,0.1,288,1026.3079598190927,2.5772275987490687,-26.307959819092687,2.5772275987490687,0.0,100.0,-3.7650871567418562,27.00493428707796,0.0013147815150407224,0.005894601630748336,4.483331689193823,0.00716912142397598,0.03337214629538426,0.0004510460853725288,0.04702680055856423,0,57.16696527518517,1.0263079598190927,0.0,0,0.0,-25.64865427904373,1.0,0.36787202233453725,1.2358647783461677e-05
Recent_Low_Fees,0.5,0.1,288,1025.7308796144755,2.5229431509942812,-25.730879614475594,2.5229431509942817,0.0,100.0,-4.6350121970685905,26.22497139638176,0.0013267843981344268,0.005911070381407369,4.455185326055117,0.007389499691542012,0.033701634099477684,0.00045566375626908016,0.045304446881831884,0,46153.88461467709,1.0257308796144755,0.0,0,0.0,-24.71670560809791,1.0,0.3703280662369491,2.3380463205468235e-06
July_2022_Spike,0.5,0.1,576,1030.6321569417282,3.4732959002384316,-30.632156941728148,3.473295900238432,0.0,100.0,-5.016094793368779,31.4474211971351,0.0015982803229601732,0.006350961018545366,3.973621477603352,0.011247539428884314,0.03510821424356213,0.0005472298644837307,0.01925481114443539,0,367.2489302683587,1.0306321569417283,0.0,0,0.0,-27.312032646960436,1.0,0.43144891128426693,7.764693795208113e-07
May_2022_UST_Crash,0.5,0.1,576,1031.3037860640286,3.691379133897231,-31.303786064028767,3.691379133897231,0.0,100.0,-3.882000940077205,32.35077430633805,0.0016488707009367273,0.006369952218222148,3.863221181990415,0.011295385639990219,0.03514365899455539,0.0005525893299300978,0.02115556928970652,0,71.17787999529989,1.0313037860640286,0.0,0,0.0,-27.19446106961734,1.0,0.42825349885271746,9.22305197337548e-07
May_2023_PEPE_Crisis,0.5,0.1,576,1030.620728669669,3.3350960731155697,-30.62072866966897,3.3350960731155697,0.0,100.0,-4.86735949220315,31.56182773012506,0.0015943359025240736,0.006335409881509549,3.973698310048492,0.011189785755529327,0.034909364217912756,0.0005454134221677132,0.019222278177098984,0,66.80234567078199,1.030620728669669,0.0,0,0.0,-27.687906709804956,1.0,0.4310093915015939,4.299844837678692e-06
Recent_Low_Fees,0.5,0.1,576,1031.2206374106202,3.513877074297004,-31.220637410620146,3.5138770742970045,0.0,100.0,-4.931522109422758,32.012768523181876,0.0015893515183496216,0.006336029738193651,3.9865502785519515,0.011159056408724138,0.034973499949179844,0.0005445732195672389,0.019826563611967996,0,56339.86488201587,1.03122063741062,0.0,0,0.0,-27.740703332718848,1.0,0.4295876530042304,0.00012526597622051445
July_2022_Spike,0.5,0.2,6,1009.1720096699647,0.35046605308740203,-9.17200966996472,0.35046605308740203,0.0,100.0,-4.936257959070986,9.25145017917555,0.0004500241230204988,0.0036466968484422653,8.103336381094746,4.6144149707014035e-05,0.011362886998329175,0.00012144513610396494,0.3130525823568491,0,108.08627597615373,1.0091720096699648,0.0,0,0.0,-9.177591556541126,1.0,0.0851317417467887,4.579446041252408e-06
May_2022_UST_Crash,0.5,0.2,6,1008.5633594401288,0.3483549363186064,-8.563359440128764,0.3483549363186064,0.0,100.0,-4.54022016006104,8.808903329394525,0.00045006170925225575,0.003647001428402455,8.10333639460615,4.614800376444074e-05,0.011363836050794175,0.00012145527879512022,0.31882480851302464,0,19.39806992385784,1.0085633594401289,0.0,0,0.0,-8.388062021178394,1.0,0.08262969002990907,1.7027735405882012e-05
May_2023_PEPE_Crisis,0.5,0.2,6,1008.6719906039501,0.3593792507684753,-8.671990603949984,0.3593792507684753,0.0,100.0,-4.413404584077512,8.92884256140735,0.00045007532774598175,0.003647111785841416,8.103336399501133,4.6149400192186526e-05,0.011364179917801746,0.00012145895398237742,0.3129791482413772,0,18.925925129346,1.00867199060395,0.0,0,0.0,-8.497397083355725,1.0,0.08528233232042784,4.207278494476018e-06
Recent_Low_Fees,0.5,0.2,6,1008.1617328772595,0.382785365141432,-8.161732877259421,0.3827853651414321,0.0,100.0,-3.3717117561137684,8.20789210484395,0.00045000887135581097,0.0036465732566054064,8.103336375611471,4.614258581542895e-05,0.0113625018937499,0.00012144102152361818,0.31303615742234725,0,14445.528075126771,1.0081617328772594,0.0,0,0.0,-8.203587224171992,1.0,0.08511622972611925,1.6471660723004932e-05
July_2022_Spike,0.5,0.2,12,1009.1405470666028,0.3593432676075511,-9.14054706660282,0.3593432676075511,0.0,100.0,-4.73591611637346,9.220823441787957,0.0004500241230204988,0.0036466968484422653,8.103336381094746,4.6144149707014035e-05,0.011362886998329175,0.00012144513610396494,0.3130525823568491,0,107.73033191423859,1.0091405470666028,0.0,0,0.0,-9.14709931534623,1.0,0.0851317417467887,3.7677685385197183e-08
May_2022_UST_Crash,0.5,0.2,12,1008.4805138826517,0.35570140064883016,-8.480513882651664,0.3557014006488301,0.0,100.0,-4.457661595056948,8.728394901958154,0.00045006170925225575,0.003647001428402455,8.10333639460615,4.614800376444074e-05,0.011363836050794175,0.00012145527879512022,0.31882480851302464,0,19.22115792653482,1.0084805138826518,0.0,0,0.0,-8.307508692891343,1.0,0.08262969002990907,9.367457851583728e-08
May_2023_PEPE_Crisis,0.5,0.2,12,1008.5442929367937,0.36515549668644803,-8.544292936793715,0.36515549668644803,0.0,100.0,-4.250886697184228,8.802826634923122,0.00045007532774598175,0.003647111785841416,8.103336399501133,4.6149400192186526e-05,0.011364179917801746,0.00012145895398237742,0.3129791482413772,0,18.659463547672935,1.0085442929367936,0.0,0,0.0,-8.37126856273007,1.0,0.08528233232042784,1.6433871635142833e-07
Recent_Low_Fees,0.5,0.2,12,1008.3097303128577,0.34695004518542966,-8.309730312857813,0.3469500451854297,0.0,100.0,-4.13882120498738,8.353539501510227,0.00045000887135581097,0.0036465732566054064,8.103336375611471,4.614258581542895e-05,0.0113625018937499,0.00012144102152361818,0.31303615742234725,0,14701.849007031562,1.0083097303128576,0.0,0,0.0,-8.348513837965664,1.0,0.08511622972611925,3.558586591895737e-08
July_2022_Spike,0.5,0.2,18,1010.1463633986075,0.38464518416034077,-10.146363398607566,0.3846451841603407,0.0,100.0,-5.352780175073576,10.228463293345271,0.0004500241230204988,0.0036466968484422653,8.103336381094746,4.6144149707014035e-05,0.011362886998329175,0.00012144513610396494,0.3130525823568491,0,119.49433237183477,1.0101463633986074,0.0,0,0.0,-10.15487807649535,1.0,0.0851317417467887,1.341254360342483e-05
May_2022_UST_Crash,0.5,0.2,18,1008.4610182867905,0.3866620207478314,-8.461018286790532,0.3866620207478313,0.0,100.0,-3.877727691705445,8.710608056997785,0.00045006170925225575,0.003647001428402455,8.10333639460615,4.614800376444074e-05,0.011363836050794175,0.00012145527879512022,0.31882480851302464,0,19.182588144935536,1.0084610182867906,0.0,0,0.0,-8.289947082716981,1.0,0.08262969002990907,7.346913500148179e-07
May_2023_PEPE_Crisis,0.5,0.2,18,1008.4495526123277,0.4023917165950603,-8.449552612327643,0.4023917165950603,0.0,100.0,-3.640415218874523,8.711406489499154,0.00045007532774598175,0.003647111785841416,8.103336399501133,4.6149400192186526e-05,0.011364179917801746,0.00012145895398237742,0.3129791482413772,0,18.466278963268245,1.0084495526123276,0.0,0,0.0,-8.279825568877522,1.0,0.08528233232042784,2.1994753223895872e-07
Recent_Low_Fees,0.5,0.2,18,1009.7236759402364,0.37895388249265294,-9.723675940236376,0.37895388249265294,0.0,100.0,-5.087208612275049,9.770198262798658,0.00045000887135581097,0.0036465732566054064,8.103336375611471,4.614258581542895e-05,0.0113625018937499,0.00012144102152361818,0.31303615742234725,0,17195.03283942518,1.0097236759402364,0.0,0,0.0,-9.765473950672861,1.0,0.08511622972611925,2.1258036347639744e-05
July_2022_Spike,0.5,0.2,36,1008.9620913579545,0.3643214909794987,-8.962091357954499,0.3643214909794986,0.0,100.0,-4.479928058935002,9.042289838957686,0.0004500241230204988,0.0036466968484422653,8.103336381094746,4.6144149707014035e-05,0.011362886998329175,0.00012144513610396494,0.3130525823568491,0,105.64782467744216,1.0089620913579544,0.0,0,0.0,-8.96869874910521,1.0,0.0851317417467887,1.9393469780298354e-07
May_2022_UST_Crash,0.5,0.2,36,1008.293791130025,0.3720343542411551,-8.29379113002507,0.3720343542411551,0.0,100.0,-3.986959751763493,8.542376309235578,0.00045006170925225575,0.003647001428402455,8.10333639460615,4.614800376444074e-05,0.011363836050794175,0.00012145527879512022,0.31882480851302464,0,18.812775102618247,1.0082937911300252,0.0,0,0.0,-8.121560464108416,1.0,0.08262969002990907,1.4245357126099213e-14
May_2023_PEPE_Crisis,0.5,0.2,36,1009.4071263732882,0.3887876372589611,-9.407126373288186,0.3887876372589611,0.0,100.0,-4.757935856412701,9.667800009112284,0.00045007532774598175,0.003647111785841416,8.103336399501133,4.6149400192186526e-05,0.011364179917801746,0.00012145895398237742,0.3129791482413772,0,20.48674373713604,1.0094071263732882,0.0,0,0.0,-9.236203510173965,1.0,0.08528233232042784,4.528038567227205e-06
Recent_Low_Fees,0.5,0.2,36,1008.7880726451596,0.35261697824002997,-8.78807264515958,0.35261697824002997,0.0,100.0,-4.52245428234346,8.831862552456414,0.00045000887135581097,0.0036465732566054064,8.103336375611471,4.614258581542895e-05,0.0113625018937499,0.00012144102152361818,0.31303615742234725,0,15543.656925395828,1.0087880726451595,0.0,0,0.0,-8.826886072245793,1.0,0.08511622972611925,9.01635462691828e-06
July_2022_Spike,0.5,0.2,72,1010.657708821138,0.49602308291503566,-10.657708821138014,0.4960230829150356,0.0,100.0,-4.734676708797451,10.75560603813517,0.0005200201885494762,0.003907064902020035,7.513294652883088,6.490683268025373e-05,0.015940164350075024,0.00014510735717867984,0.2725718369598037,0,125.64946726300734,1.0106577088211381,0.0,0,0.0,-10.68216520789515,1.0,0.10830345974033216,1.6221512239472104e-05
May_2022_UST_Crash,0.5,0.2,72,1010.2791164219685,0.4725121329567556,-10.279116421968451,0.4725121329567556,0.0,100.0,-4.8817313198526335,10.54208205691475,0.0005255607877954379,0.003907840219817096,7.4355627561357,6.964985244000088e-05,0.01628187983627546,0.00014715767785379482,0.27364347463083327,0,23.20642009291164,1.0102791164219684,0.0,0,0.0,-10.122113146477465,1.0,0.10735197738810537,2.55498987161898e-05
May_2023_PEPE_Crisis,0.5,0.2,72,1010.0360580510512,0.5043962578543879,-10.036058051051228,0.5043962578543879,0.0,100.0,-4.1921908819007285,10.313919297208031,0.0005485754378227783,0.004007966468030376,7.306135476895307,7.601191319302681e-05,0.017422051706619684,0.00015505470208491387,0.2578342158913366,0,21.85577227504478,1.0100360580510512,0.0,0,0.0,-9.884226030034096,1.0,0.11814819820855813,2.779698341455195e-06
